system:index,Map,NDVI,aspect,current_date,elevation,is_landslide,max_water_accumulation,prev_day_water_accumulation,prev_end,prev_start,slope,soil_temperature,today_end,today_expected_rain,today_rain_probability,today_start,volumetric_soil_moisture,water_accumulation,.geo
11,10,0.16520379483699799,157.9908447265625,2020-03-16,25.814603805541992,0,9.0,2.430000066757202,2020-03-16,2020-03-15,3.403496026992798,295.5522766113281,2020-03-17,0.009999999776482582,0.0,2020-03-16,0.20941543579101562,9.0,"{""type"":""Point"",""coordinates"":[88.90539119749495,24.964950171743336]}"
12,40,0.08561169356107712,268.3591613769531,2020-02-17,49.47336959838867,0,2.0,0.0,2020-02-17,2020-02-16,0.6139585971832275,294.744140625,2020-02-18,0.0,0.0,2020-02-17,0.15372784435749054,2.0,"{""type"":""Point"",""coordinates"":[89.90570404616675,26.320478483202113]}"
13,80,-0.027978260070085526,-0.0,2020-10-13,0.0,0,0.0,0.0,2020-10-13,2020-10-12,0.0,0.0,2020-10-14,1.0399999618530273,0.0,2020-10-13,0.0,0.0,"{""type"":""Point"",""coordinates"":[91.23568643913167,22.03215844907126]}"
14,10,0.15115880966186523,268.193359375,2022-09-06,136.3770751953125,0,17922.0,7.699999809265137,2022-09-06,2022-09-05,2.0268352031707764,299.46826171875,2022-09-07,6.649999618530273,8.333333015441895,2022-09-06,0.4813181459903717,1.0,"{""type"":""Point"",""coordinates"":[95.4883724303505,27.24155942108187]}"
15,10,0.17705745995044708,19.315471649169922,2022-05-22,289.83624267578125,0,1.0,13.379999160766602,2022-05-22,2022-05-21,16.636049270629883,298.77880859375,2022-05-23,0.5799999833106995,0.0,2022-05-22,0.4859809875488281,1.0,"{""type"":""Point"",""coordinates"":[93.26112008959369,25.819195052067467]}"
16,10,0.25306615233421326,71.68065643310547,2019-07-02,56.340370178222656,0,1.0,1.3240000009536743,2019-07-02,2019-07-01,9.779621124267578,302.3216857910156,2019-07-03,0.0,0.0,2019-07-02,0.43508657813072205,1.0,"{""type"":""Point"",""coordinates"":[91.94327079515242,23.180125837710683]}"
17,30,0.02515992522239685,335.5057678222656,2022-09-02,989.2990112304688,0,3.0,18.819000244140625,2022-09-02,2022-09-01,2.400324583053589,296.72088623046875,2022-09-03,0.0,0.0,2022-09-02,0.45585885643959045,3.0,"{""type"":""Point"",""coordinates"":[96.40624608559817,22.018582970505882]}"
18,10,0.038086000829935074,262.72979736328125,2019-07-25,3048.810302734375,0,3.0,106.79999542236328,2019-07-25,2019-07-24,25.709400177001953,285.7596740722656,2019-07-26,40.2599983215332,60.41666793823242,2019-07-25,0.4273529052734375,1.0,"{""type"":""Point"",""coordinates"":[90.33758816734615,27.522163135184755]}"
19,30,0.2074485570192337,93.56526947021484,2019-05-15,661.7163696289062,0,1.0,30.450000762939453,2019-05-15,2019-05-14,1.9573639631271362,299.40594482421875,2019-05-16,2.109999895095825,6.25,2019-05-15,0.41820016503334045,1.0,"{""type"":""Point"",""coordinates"":[96.88329158481781,21.621364503450387]}"
20,80,0.06924884766340256,-0.0,2019-05-16,1.0,0,42866.0,243.29998779296875,2019-05-16,2019-05-15,7.155048370361328,299.89312744140625,2019-05-17,7.159999847412109,6.25,2019-05-16,0.4239845275878906,10.0,"{""type"":""Point"",""coordinates"":[91.2837961064937,24.984068242040827]}"
21,10,0.09097535908222198,180.5509033203125,2020-05-27,82.6380386352539,0,1.0,76.37999725341797,2020-05-27,2020-05-26,5.235802173614502,298.1636047363281,2020-05-28,60.77000045776367,29.16666603088379,2020-05-27,0.40207353234291077,1.0,"{""type"":""Point"",""coordinates"":[92.98642512162104,24.95525324581443]}"
22,30,0.0336386077105999,56.45094299316406,2021-06-04,111.41480255126953,0,1.0,0.9399999976158142,2021-06-04,2021-06-03,15.370535850524902,301.401611328125,2021-06-05,0.4399999976158142,0.0,2021-06-04,0.3947772979736328,1.0,"{""type"":""Point"",""coordinates"":[90.21855247518366,25.838073525173993]}"
23,60,-7.367516518570483E-4,224.3916778564453,2023-07-26,5429.54248046875,0,5.0,72.8499984741211,2023-07-26,2023-07-25,37.277610778808594,282.3021240234375,2023-07-27,23.899999618530273,35.41666793823242,2023-07-26,0.4119027554988861,5.0,"{""type"":""Point"",""coordinates"":[90.16543429442893,28.974385439535453]}"
24,40,0.08207777887582779,275.22021484375,2023-01-15,16.074859619140625,0,2.0,0.0,2023-01-15,2023-01-14,3.7629048824310303,293.5428466796875,2023-01-16,0.0,0.0,2023-01-15,0.14577166736125946,2.0,"{""type"":""Point"",""coordinates"":[89.98569159841985,24.84637743345756]}"
25,10,0.030030740424990654,275.59454345703125,2019-04-07,1016.8936157226562,0,2.0,0.0,2019-04-07,2019-04-06,39.25182342529297,290.7088623046875,2019-04-08,8.269999504089355,4.166666507720947,2019-04-07,0.4042581021785736,2.0,"{""type"":""Point"",""coordinates"":[95.37912863121278,28.206420219146505]}"
26,100,-0.010010876692831516,45.86764144897461,2022-08-03,5302.54638671875,0,10.0,170.39999389648438,2022-08-03,2022-08-02,18.977609634399414,281.0632019042969,2022-08-04,3.2799999713897705,4.166666507720947,2022-08-03,0.4246349334716797,6.0,"{""type"":""Point"",""coordinates"":[91.47757945466039,28.158260003636894]}"
27,10,0.23483620584011078,303.77239990234375,2019-10-17,105.97799682617188,0,5.0,0.0,2019-10-17,2019-10-16,1.546420931816101,299.2431945800781,2019-10-18,0.0,0.0,2019-10-17,0.43334898352622986,3.0,"{""type"":""Point"",""coordinates"":[94.89909137617418,27.125532114788072]}"
28,10,0.2841390371322632,66.59822082519531,2022-11-14,8.506123542785645,0,41.0,0.0,2022-11-14,2022-11-13,0.5464835166931152,297.38677978515625,2022-11-15,0.0,0.0,2022-11-14,0.1935253143310547,1.0,"{""type"":""Point"",""coordinates"":[91.11992680561359,22.998501689268984]}"
29,80,-0.0026389039121568203,-0.0,2023-10-15,67.0,0,1.0,0.0,2023-10-15,2023-10-14,0.0,299.8544921875,2023-10-16,0.0,0.0,2023-10-15,0.43321099877357483,1.0,"{""type"":""Point"",""coordinates"":[95.98826525361754,22.358349208273015]}"
30,40,0.43259385228157043,269.9039306640625,2023-02-06,130.67446899414062,0,2.0,0.0,2023-02-06,2023-02-05,6.920522212982178,292.85101318359375,2023-02-07,0.0,0.0,2023-02-06,0.22314198315143585,1.0,"{""type"":""Point"",""coordinates"":[94.51496258408822,23.867083578210806]}"
31,80,-0.04394245520234108,-0.0,2019-07-09,2.0,0,1.0,38.5,2019-07-09,2019-07-08,0.0,301.751953125,2019-07-10,34.21999740600586,45.83333206176758,2019-07-09,0.41575050354003906,1.0,"{""type"":""Point"",""coordinates"":[89.71560288745765,23.821607721212185]}"
32,60,0.07079322636127472,54.76913833618164,2023-09-07,5.118011951446533,0,3.0,26.459999084472656,2023-09-07,2023-09-06,0.9232441782951355,302.07080078125,2023-09-08,33.96999740600586,54.16666793823242,2023-09-07,0.4729728698730469,2.0,"{""type"":""Point"",""coordinates"":[88.69501776075622,22.41989937549606]}"
33,10,0.2337569147348404,312.02606201171875,2019-07-12,20.330533981323242,0,22.0,714.3399658203125,2019-07-12,2019-07-11,5.285725116729736,302.2928161621094,2019-07-13,6.339999675750732,4.166666507720947,2019-07-12,0.42148590087890625,22.0,"{""type"":""Point"",""coordinates"":[88.23559157342098,24.995911598984417]}"
34,10,0.24922950565814972,52.15281677246094,2022-09-29,215.07371520996094,0,6.0,0.0,2022-09-29,2022-09-28,11.195197105407715,300.3034362792969,2022-09-30,0.0,0.0,2022-09-29,0.4529355466365814,6.0,"{""type"":""Point"",""coordinates"":[96.91377956835156,25.104492083206267]}"
35,10,0.17760145664215088,86.09321594238281,2020-10-02,90.68296813964844,0,18.0,1231.073974609375,2020-10-02,2020-10-01,28.01232147216797,299.41363525390625,2020-10-03,15.969999313354492,20.83333396911621,2020-10-02,0.41845956444740295,18.0,"{""type"":""Point"",""coordinates"":[92.5283800411861,22.743062523459088]}"
36,40,0.008656946010887623,-0.0,2021-10-07,129.0,0,11.0,0.0,2021-10-07,2021-10-06,0.0,299.1977844238281,2021-10-08,0.0,0.0,2021-10-07,0.4706999361515045,11.0,"{""type"":""Point"",""coordinates"":[95.03875365732948,25.13289055559169]}"
37,10,0.024741943925619125,269.9015808105469,2019-07-15,741.7196044921875,0,1.0,46.66999816894531,2019-07-15,2019-07-14,40.65264892578125,293.9035949707031,2019-07-16,44.849998474121094,64.58333587646484,2019-07-15,0.4262866973876953,1.0,"{""type"":""Point"",""coordinates"":[93.90217975405935,27.398397754078967]}"
38,10,0.21361424028873444,43.786643981933594,2020-04-04,10.935336112976074,0,1.0,3.9099998474121094,2020-04-04,2020-04-03,2.6978511810302734,305.8324279785156,2020-04-05,0.550000011920929,0.0,2020-04-04,0.1386381834745407,1.0,"{""type"":""Point"",""coordinates"":[90.47322336223328,22.666835501288325]}"
39,40,0.17825369536876678,-0.0,2020-04-04,0.0,0,8.0,712.0799560546875,2020-04-04,2020-04-03,0.0,305.0573425292969,2020-04-05,0.0,0.0,2020-04-04,0.15304119884967804,8.0,"{""type"":""Point"",""coordinates"":[90.60386281252102,23.25121554078383]}"
40,10,0.24685201048851013,203.69752502441406,2022-05-05,295.91705322265625,0,6.0,4.619999885559082,2022-05-05,2022-05-04,10.424253463745117,293.90728759765625,2022-05-06,0.0,0.0,2022-05-05,0.3777027130126953,6.0,"{""type"":""Point"",""coordinates"":[94.55742532856056,24.424100222019895]}"
41,30,-0.04340087249875069,267.8869323730469,2023-05-21,4578.7431640625,0,4.0,7.559999942779541,2023-05-21,2023-05-20,0.6386662721633911,276.87530517578125,2023-05-22,3.739999771118164,2.0833332538604736,2023-05-21,0.41930899024009705,4.0,"{""type"":""Point"",""coordinates"":[94.02855234944374,29.46948002815036]}"
